Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-1.478978E-05,992.40,0,102.38, -,9.471023
0.05,5.553314,992.20,5.285714,102.38, -,9.471023
0.10,13.88416,991.90,13.2381,102.38, -,9.471023
0.15,22.21874,991.60,21.19048,102.38, -,9.471023
0.20,33.33187,991.20,31.76191,102.38, -,9.471023
0.25,44.45032,990.80,42.33333,102.38, -,9.471023
0.30,55.57071,990.40,52.90476,102.38, -,9.471023
0.35,63.91552,990.10,60.85714,102.38, -,9.471023
0.40,80.60787,989.50,76.7619,102.38, -,9.471023
0.45,94.52499,989.00,90,102.38, -,9.471023
0.50,108.4478,988.50,103.2381,102.38, -,9.471023
0.55,122.3763,988.00,116.5238,102.38, -,9.451575
0.60,144.6735,987.20,137.7619,102.38, -,9.451575
0.65,158.6169,986.70,151.0476,102.38, -,9.451575
0.70,175.3575,986.10,167,102.38, -,9.451575
0.75,192.1047,985.50,182.9524,102.38, -,9.451575
0.80,217.2426,984.60,206.9048,102.38, -,9.451575
0.85,234.0105,984.00,222.8571,102.38, -,9.451575
0.90,253.5846,983.30,241.4762,102.38, -,9.451575
0.95,273.1699,982.60,260.1429,102.38, -,9.451575
1.00,301.1682,981.60,286.8095,102.38, -,9.451575
1.05,320.7793,980.90,305.4762,102.38, -,9.451575
1.10,346.0127,980.00,324.2381,102.38, -,9.451575
1.15,368.4572,979.20,337.6667,102.38, -,9.451575
1.20,393.7261,978.30,353.7619,102.38, -,9.451575
1.25,419.0121,977.40,367.2857,102.38, -,9.451575
1.30,444.3187,976.50,380.8095,102.38, -,9.451575
1.35,469.6442,975.60,394.381,102.38, -,9.451575
1.40,497.805,974.60,413.2381,102.38, -,9.451575
1.45,523.1688,973.70,421.4762,102.38, -,9.451575
1.50,548.5532,972.80,432.4286,102.38, -,9.451575
1.55,576.7797,971.80,446.0952,102.38, -,9.451575
1.60,605.0297,970.80,459.7143,102.38, -,9.451575
1.65,633.3033,969.80,465.381,102.38, -,9.451575
1.70,661.6005,968.80,479.0476,102.38, -,9.451575
1.75,687.0872,967.90,487.381,102.38, -,9.451575
1.80,718.266,966.80,501.1429,102.38, -,9.451575
1.85,746.6343,965.80,504.1905,102.38, -,9.451575
1.90,775.0265,964.80,515.2857,102.38, -,9.451575
1.95,800.5987,963.90,521,102.38, -,9.451575
2.00,829.0362,962.90,529.4286,102.38, -,9.451575
2.05,851.8047,962.10,524.4286,102.38, -,9.451575
2.10,880.2853,961.10,532.9048,102.38, -,9.451575
2.15,903.0867,960.30,530.5714,102.38, -,9.451575
2.20,928.7559,959.40,533.619,102.38, -,9.451575
2.25,951.5918,958.60,531.3333,102.38, -,9.451575
2.30,980.1566,957.60,534.4286,102.38, -,9.451575
2.35,1003.025,956.80,532.0952,102.38, -,9.451575
2.40,1025.91,956.00,529.7619,102.38, -,9.451575
2.45,1048.81,955.20,524.7619,102.38, -,9.451575
2.50,1074.592,954.30,525.1905,102.38, -,9.451575
2.55,1097.525,953.50,522.8571,102.38, -,9.451575
2.60,1120.473,952.70,517.8095,102.38, -,9.451575
2.65,1143.437,951.90,512.7619,102.38, -,9.451575
2.70,1166.419,951.10,507.7619,102.38, -,9.451575
2.75,1189.414,950.30,502.7143,102.38, -,9.451575
2.80,1212.425,949.50,500.3333,102.38, -,9.451575
2.85,1232.573,948.80,489.8095,102.38, -,9.451575
2.90,1255.614,948.00,484.7619,102.38, -,9.451575
2.95,1275.788,947.30,476.9048,102.38, -,9.451575
3.00,1298.858,946.50,474.5238,102.38, -,9.451575
3.05,1321.944,945.70,469.4286,102.38, -,9.451575
3.10,1342.157,945.00,467,102.38, -,9.451575
3.15,1365.273,944.20,461.8571,102.38, -,9.451575
3.20,1385.513,943.50,459.4286,102.38, -,9.451575
3.25,1405.765,942.80,454.2857,102.38, -,9.451575
3.30,1428.924,942.00,454.5714,102.38, -,9.451575
3.35,1449.202,941.30,446.7143,102.38, -,9.451575
3.40,1472.391,940.50,447.0476,102.38, -,9.451575
3.45,1492.695,939.80,444.5714,102.38, -,9.451575
3.50,1513.012,939.10,442.0952,102.38, -,9.451575
3.55,1530.435,938.50,434.0952,102.38, -,9.451575
3.60,1553.68,937.70,434.381,102.38, -,9.451575
3.65,1574.033,937.00,431.9048,102.38, -,9.451575
3.70,1591.488,936.40,426.6667,102.38, -,9.451575
3.75,1611.864,935.70,424.1905,102.38, -,9.451575
3.80,1632.253,935.00,421.7143,102.38, -,9.451575
3.85,1649.737,934.40,416.4762,102.38, -,9.451575
3.90,1670.149,933.70,416.7143,102.38, -,9.451575
3.95,1690.573,933.00,414.1905,102.38, -,9.451575
4.00,1711.009,932.30,414.4762,102.38, -,9.451575
4.05,1728.535,931.70,409.2381,102.38, -,9.451575
4.10,1748.995,931.00,406.7143,102.38, -,9.451575
4.15,1766.54,930.40,404.1905,102.38, -,9.451575
4.20,1787.023,929.70,401.7143,102.38, -,9.451575
4.25,1804.59,929.10,399.1429,102.38, -,9.451575
4.30,1822.165,928.50,396.5714,102.38, -,9.451575
4.35,1842.681,927.80,394.0476,102.38, -,9.451575
4.40,1860.276,927.20,391.4762,102.38, -,9.451575
4.45,1877.881,926.60,386.1429,102.38, -,9.451575
4.50,1898.43,925.90,386.381,102.38, -,9.451575
4.55,1916.056,925.30,383.8571,102.38, -,9.471023
4.60,1936.63,924.60,386.8571,102.38, -,9.471023
4.65,1951.333,924.10,378.7143,102.38, -,9.471023
4.70,1971.927,923.40,378.9524,102.38, -,9.471023
4.75,1986.645,922.90,376.3333,102.38, -,9.471023
4.80,2004.317,922.30,373.7143,102.38, -,9.471023
4.85,2021.997,921.70,371.1429,102.38, -,9.471023
4.90,2042.636,921.00,374.1429,102.38, -,9.471023
4.95,2057.386,920.50,368.7619,102.38, -,9.471023
5.00,2075.093,919.90,366.1905,102.38, -,9.471023
5.05,2092.812,919.30,363.5714,102.38, -,9.471023
5.10,2110.538,918.70,363.7619,102.38, -,9.471023
5.15,2125.318,918.20,358.381,102.38, -,9.471023
5.20,2143.063,917.60,358.5714,102.38, -,9.471023
5.25,2157.857,917.10,353.1429,102.38, -,9.471023
5.30,2175.617,916.50,353.3333,102.38, -,9.471023
5.35,2190.426,916.00,350.7143,102.38, -,9.471023
5.40,2208.204,915.40,348.1429,102.38, -,9.471023
5.45,2225.993,914.80,348.3333,102.38, -,9.471023
5.50,2240.824,914.30,345.7143,102.38, -,9.451575
5.55,2255.661,913.80,340.2857,102.38, -,9.451575
5.60,2273.473,913.20,340.4286,102.38, -,9.451575
5.65,2288.325,912.70,335,102.38, -,9.451575
5.70,2303.183,912.20,335.1429,102.38, -,9.451575
5.75,2318.048,911.70,329.6667,102.38, -,9.451575
5.80,2335.896,911.10,332.6667,102.38, -,9.451575
5.85,2350.775,910.60,330.0476,102.38, -,9.451575
5.90,2368.638,910.00,330.1905,102.38, -,9.451575
5.95,2380.554,909.60,321.8571,102.38, -,9.451575
6.00,2395.453,909.10,322,102.38, -,9.451575
6.05,2410.359,908.60,319.3333,102.38, -,9.451575
6.10,2428.254,908.00,319.5238,102.38, -,9.451575
6.15,2440.191,907.60,314,102.38, -,9.451575
6.20,2455.117,907.10,314.1429,102.38, -,9.451575
6.25,2473.036,906.50,314.2857,102.38, -,9.451575
6.30,2484.988,906.10,311.5714,102.38, -,9.451575
6.35,2499.934,905.60,308.9048,102.38, -,9.451575
6.40,2514.887,905.10,309.0476,102.38, -,9.451575
6.45,2529.846,904.60,306.3333,102.38, -,9.451575
6.50,2544.812,904.10,303.619,102.38, -,9.451575
6.55,2556.788,903.70,300.9048,102.38, -,9.451575
6.60,2571.766,903.20,301.0476,102.38, -,9.451575
6.65,2583.754,902.80,295.5238,102.38, -,9.451575
6.70,2598.744,902.30,295.6667,102.38, -,9.451575
6.75,2613.741,901.80,295.8095,102.38, -,9.451575
6.80,2625.742,901.40,293.0952,102.38, -,9.451575
6.85,2640.751,900.90,290.381,102.38, -,9.451575
6.90,2652.764,900.50,287.619,102.38, -,9.451575
6.95,2664.781,900.10,282.0476,102.38, -,9.451575
7.00,2679.808,899.60,285.0476,102.38, -,9.451575
7.05,2691.833,899.20,282.3333,102.38, -,9.451575
7.10,2706.871,898.70,282.4762,102.38, -,9.451575
7.15,2721.917,898.20,279.7619,102.38, -,9.451575
7.20,2733.959,897.80,279.8571,102.38, -,9.451575
7.25,2746.003,897.40,277.0952,102.38, -,9.451575
7.30,2758.054,897.00,271.5238,102.38, -,9.451575
7.35,2770.109,896.60,271.619,102.38, -,9.451575
7.40,2782.167,896.20,268.8571,102.38, -,9.451575
7.45,2794.23,895.80,266.0952,102.38, -,9.451575
7.50,2806.297,895.40,263.3333,102.38, -,9.451575
7.55,2818.369,895.00,260.5714,102.38, -,9.451575
7.60,2833.465,894.50,263.5238,102.38, -,9.451575
7.65,2845.547,894.10,260.7619,102.38, -,9.451575
7.70,2857.632,893.70,260.8571,102.38, -,9.451575
7.75,2866.699,893.40,255.1905,102.38, -,9.451575
7.80,2881.817,892.90,255.2857,102.38, -,9.451575
7.85,2890.892,892.60,252.5238,102.38, -,9.451575
7.90,2902.993,892.20,249.7619,102.38, -,9.451575
7.95,2915.101,891.80,249.8571,102.38, -,9.451575
8.00,2927.211,891.40,249.9524,102.38, -,9.451575
8.05,2936.299,891.10,244.2857,102.38, -,9.451575
8.10,2948.417,890.70,244.3333,102.38, -,9.451575
8.15,2957.508,890.40,238.6667,102.38, -,9.451575
8.20,2969.635,890.00,235.9048,102.38, -,9.451575
8.25,2981.767,889.60,236,102.38, -,9.451575
8.30,2990.868,889.30,233.1905,102.38, -,9.451575
8.35,3003.006,888.90,233.2857,102.38, -,9.451575
8.40,3012.114,888.60,230.4762,102.38, -,9.451575
8.45,3024.26,888.20,230.5714,102.38, -,9.451575
8.50,3033.372,887.90,227.7619,102.38, -,9.451575
8.55,3042.489,887.60,224.9524,102.38, -,9.451575
8.60,3054.645,887.20,225.0476,102.38, -,9.451575
8.65,3063.766,886.90,219.3333,102.38, -,9.451575
8.70,3072.891,886.60,216.4762,102.38, -,9.451575
8.75,3085.059,886.20,216.5238,102.38, -,9.451575
8.80,3094.188,885.90,216.619,102.38, -,9.451575
8.85,3103.321,885.60,210.9524,102.38, -,9.451575
8.90,3112.455,885.30,211,102.38, -,9.451575
8.95,3121.592,885.00,208.1905,102.38, -,9.451575
9.00,3130.731,884.70,205.381,102.38, -,9.451575
9.05,3142.921,884.30,205.4762,102.38, -,9.451575
9.10,3152.066,884.00,205.5238,102.38, -,9.451575
9.15,3161.214,883.70,202.7143,102.38, -,9.451575
9.20,3170.364,883.40,202.7619,102.38, -,9.451575
9.25,3179.518,883.10,199.9048,102.38, -,9.451575
9.30,3185.62,882.90,194.1429,102.38, -,9.451575
9.35,3194.779,882.60,194.1905,102.38, -,9.451575
9.40,3203.938,882.30,191.3333,102.38, -,9.451575
9.45,3213.1,882.00,191.381,102.38, -,9.451575
9.50,3222.264,881.70,188.5238,102.38, -,9.451575
9.55,3231.43,881.40,188.5714,102.38, -,9.451575
9.60,3240.602,881.10,188.619,102.38, -,9.451575
9.65,3246.715,880.90,182.8571,102.38, -,9.451575
9.70,3255.89,880.60,182.9524,102.38, -,9.451575
9.75,3265.066,880.30,183.0476,102.38, -,9.451575
9.80,3274.245,880.00,180.2381,102.38, -,9.451575
9.85,3280.366,879.80,177.3333,102.38, -,9.451575
9.90,3289.549,879.50,177.381,102.38, -,9.451575
9.95,3295.673,879.30,174.4762,102.38, -,9.451575
10.00,3304.86,879.00,174.5238,102.38, -,9.451575
10.05,3310.986,878.80,171.6667,102.38, -,9.451575
10.10,3320.177,878.50,168.8095,102.38, -,9.451575
10.15,3326.307,878.30,165.9524,102.38, -,9.451575
10.20,3335.503,878.00,166,102.38, -,9.451575
10.25,3341.635,877.80,163.1429,102.38, -,9.451575
10.30,3350.835,877.50,163.1905,102.38, -,9.451575
10.35,3356.97,877.30,163.2381,102.38, -,9.451575
10.40,3363.106,877.10,160.381,102.38, -,9.451575
10.45,3372.312,876.80,160.4286,102.38, -,9.451575
10.50,3378.451,876.60,157.5714,102.38, -,9.451575
10.55,3384.59,876.40,154.7143,102.38, -,9.471023
10.60,3390.731,876.20,151.8571,102.38, -,9.471023
10.65,3396.874,876.00,149,102.38, -,9.471023
10.70,3403.017,875.80,149.0476,102.38, -,9.471023
10.75,3409.162,875.60,146.1429,102.38, -,9.471023
10.80,3418.381,875.30,146.1429,102.38, -,9.471023
10.85,3424.528,875.10,143.2381,102.38, -,9.471023
10.90,3430.675,874.90,143.2857,102.38, -,9.471023
10.95,3436.825,874.70,140.381,102.38, -,9.471023
11.00,3442.976,874.50,140.4286,102.38, -,9.471023
11.05,3449.128,874.30,137.5238,102.38, -,9.471023
11.10,3455.282,874.10,137.5238,102.38, -,9.471023
11.15,3461.435,873.90,134.619,102.38, -,9.471023
11.20,3467.59,873.70,134.619,102.38, -,9.471023
11.25,3473.747,873.50,131.7143,102.38, -,9.471023
11.30,3479.905,873.30,131.7143,102.38, -,9.471023
11.35,3482.983,873.20,125.9048,102.38, -,9.471023
11.40,3489.143,873.00,125.9048,102.38, -,9.471023
11.45,3495.304,872.80,125.9048,102.38, -,9.471023
11.50,3501.466,872.60,123,102.2, -,9.490471
11.55,3504.546,872.50,120.0952,102.2, -,9.490471
11.60,3510.71,872.30,120.0952,102.2, -,9.490471
11.65,3516.875,872.10,120.0952,102.2, -,9.490471
11.70,3519.957,872.00,117.1905,102.2, -,9.490471
11.75,3526.123,871.80,117.1905,102.2, -,9.490471
11.80,3529.206,871.70,114.2857,102.2, -,9.490471
11.85,3535.374,871.50,111.381,102.2, -,9.490471
11.90,3541.543,871.30,111.381,102.2, -,9.490471
11.95,3544.628,871.20,108.4762,102.2, -,9.490471
12.00,3550.799,871.00,108.4762,102.2, -,9.490471
12.05,3553.884,870.90,105.5714,102.2, -,9.490471
12.10,3560.057,870.70,105.5714,102.2, -,9.490471
12.15,3563.145,870.60,102.6667,102.2, -,9.490471
12.20,3566.231,870.50,99.7619,102.2, -,9.490471
12.25,3572.406,870.30,99.80952,102.2, -,9.490471
12.30,3575.493,870.20,96.90476,102.2, -,9.490471
12.35,3578.582,870.10,94,102.2, -,9.490471
12.40,3584.758,869.90,96.95238,102.2, -,9.490471
12.45,3587.848,869.80,94.04762,102.2, -,9.490471
12.50,3590.936,869.70,91.14286,102.2, -,9.490471
12.55,3594.027,869.60,88.2381,102.38, -,9.451575
12.60,3597.116,869.50,88.2381,102.38, -,9.451575
12.65,3603.297,869.30,88.28571,102.38, -,9.451575
12.70,3606.387,869.20,85.38095,102.38, -,9.451575
12.75,3606.387,869.20,82.42857,102.38, -,9.451575
12.80,3609.479,869.10,79.52381,102.38, -,9.451575
12.85,3615.66,868.90,82.47619,102.38, -,9.451575
12.90,3618.753,868.80,79.57143,102.38, -,9.451575
12.95,3621.844,868.70,76.66666,102.38, -,9.451575
13.00,3624.938,868.60,76.66666,102.38, -,9.451575
13.05,3628.03,868.50,73.7619,102.38, -,9.451575
13.10,3631.122,868.40,73.7619,102.38, -,9.451575
13.15,3634.217,868.30,70.85714,102.38, -,9.451575
13.20,3634.217,868.30,67.90476,102.38, -,9.451575
13.25,3637.309,868.20,67.90476,102.38, -,9.451575
13.30,3640.404,868.10,64.95238,102.38, -,9.451575
13.35,3643.498,868.00,64.95238,102.38, -,9.451575
13.40,3646.591,867.90,64.95238,102.38, -,9.451575
13.45,3646.591,867.90,59.04762,102.38, -,9.451575
13.50,3649.687,867.80,59.04762,102.38, -,9.043174
13.55,3652.781,867.70,59.04762,102.38, -,9.043174
13.60,3652.781,867.70,56.09524,102.38, -,9.043174
13.65,3655.878,867.60,56.09524,102.38, -,9.043174
13.70,3658.973,867.50,53.14286,102.38, -,9.043174
13.75,3658.973,867.50,50.19048,102.38, -,9.043174
13.80,3662.068,867.40,53.14286,102.38, -,9.043174
13.85,3665.165,867.30,53.14286,102.38, -,9.043174
13.90,3665.165,867.30,47.23809,102.38, -,9.043174
13.95,3665.165,867.30,44.28571,102.38, -,9.043174
14.00,3668.261,867.20,44.28571,102.38, -,9.043174
14.05,3668.261,867.20,41.33333,102.38, -,9.043174
14.10,3671.359,867.10,41.33333,102.38, -,9.043174
14.15,3671.359,867.10,38.38095,102.38, -,9.043174
14.20,3674.455,867.00,38.38095,102.38, -,9.043174
14.25,3674.455,867.00,38.38095,102.38, -,9.043174
14.30,3677.552,866.90,38.38095,102.38, -,9.043174
14.35,3677.552,866.90,35.42857,102.38, -,9.043174
14.40,3677.552,866.90,32.47619,102.38, -,9.043174
14.45,3677.552,866.90,29.52381,102.38, -,9.043174
14.50,3680.65,866.80,32.47619,102.38, -,9.043174
14.55,3680.65,866.80,29.52381,102.2, -,9.451575
14.60,3680.65,866.80,26.57143,102.2, -,9.451575
14.65,3680.65,866.80,26.57143,102.2, -,9.451575
14.70,3683.748,866.70,26.57143,102.2, -,9.451575
14.75,3680.65,866.80,20.66667,102.2, -,9.451575
14.80,3683.748,866.70,23.61905,102.2, -,9.451575
14.85,3683.748,866.70,20.66667,102.2, -,9.451575
14.90,3683.748,866.70,17.71428,102.2, -,9.451575
14.95,3363.106,877.10,-287.6667,102.2, -,9.451575
15.00,3366.174,877.00,-284.7619,102.2, -,9.451575
15.05,3680.65,866.80,11.80952,102.2, -,9.451575
15.10,3683.748,866.70,14.7619,102.2, -,9.451575
15.15,3683.748,866.70,11.80952,102.2, -,9.451575
15.20,3683.748,866.70,11.80952,102.2, -,9.451575
15.25,3683.748,866.70,8.857142,102.2, -,9.451575
15.30,3683.748,866.70,8.857142,102.2, -,9.451575
15.35,3683.748,866.70,5.904762,102.2, -,9.451575
15.40,3683.748,866.70,5.904762,102.2, -,9.451575
15.45,3683.748,866.70,5.904762,102.2, -,9.451575
15.50,3683.748,866.70,5.904762,102.2, -,9.451575
15.55,3683.748,866.70,2.952381,102.2, -,9.451575
15.60,3683.748,866.70,2.952381,102.2, -,9.451575
15.65,3683.748,866.70,2.952381,102.2, -,9.451575
15.70,3683.748,866.70,2.952381,102.2, -,9.451575
15.75,3680.65,866.80,-2.952381,102.2, -,9.451575
15.80,3680.65,866.80,0,102.2, -,9.451575
15.85,3680.65,866.80,-2.952381,102.2, -,9.451575
15.90,3677.552,866.90,-5.904762,102.2, -,9.451575
15.95,3677.552,866.90,-5.904762,102.2, Drogue,9.451575
16.00,3677.552,866.90,299.4762,102.2, -,9.451575
16.05,3674.455,867.00,293.619,102.2, -,9.451575
16.10,3674.455,867.00,-5.904762,102.2, -,9.451575
16.15,3674.455,867.00,-8.857142,102.2, -,9.451575
16.20,3671.359,867.10,-11.80952,102.2, -,9.451575
16.25,3671.359,867.10,-11.80952,102.2, -,9.451575
16.30,3668.261,867.20,-14.7619,102.2, -,9.451575
16.35,3668.261,867.20,-14.7619,102.2, -,9.451575
16.40,3658.973,867.50,-23.61905,102.2, -,9.451575
16.45,3655.878,867.60,-26.57143,102.2, -,9.451575
16.50,3652.781,867.70,-29.52381,102.2, -,9.451575
16.55,3649.687,867.80,-32.47619,102.2, -,9.451575
16.60,3649.687,867.80,-32.47619,102.2, -,9.451575
16.65,3646.591,867.90,-35.42857,102.2, -,9.451575
16.70,3646.591,867.90,-35.42857,102.2, -,9.451575
16.75,3643.498,868.00,-38.38095,102.2, -,9.451575
16.80,3646.591,867.90,-32.47619,102.2, -,9.451575
16.85,3646.591,867.90,-32.47619,102.2, -,9.451575
16.90,3646.591,867.90,-32.47619,102.2, -,9.451575
16.95,3640.404,868.10,-35.42857,102.2, -,9.451575
17.00,3637.309,868.20,-38.38095,102.2, -,9.451575
17.05,3631.122,868.40,-44.28571,102.2, -,9.451575
17.10,3631.122,868.40,-41.33333,102.2, -,9.451575
17.15,3631.122,868.40,-41.33333,102.2, -,9.451575
17.20,3631.122,868.40,-41.33333,102.2, -,9.451575
17.25,3628.03,868.50,-41.33333,102.2, -,9.451575
17.30,3621.844,868.70,-47.23809,102.2, -,9.451575
17.35,3615.66,868.90,-50.19048,102.2, -,9.451575
17.40,3612.569,869.00,-53.14286,102.2, -,9.451575
17.45,3609.479,869.10,-47.23809,102.2, -,9.451575
17.50,3606.387,869.20,-47.23809,102.2, -,9.451575
17.55,3603.297,869.30,-47.23809,102.2, -,9.451575
17.60,3600.205,869.40,-47.23809,102.2, -,9.451575
17.65,3597.116,869.50,-50.19048,102.2, -,9.451575
17.70,3597.116,869.50,-47.23809,102.2, -,9.451575
17.75,3594.027,869.60,-50.19048,102.2, -,9.451575
17.80,3594.027,869.60,-47.23809,102.2, -,9.451575
17.85,3594.027,869.60,-50.19048,102.2, -,9.451575
17.90,3590.936,869.70,-53.14286,102.2, -,9.451575
17.95,3587.848,869.80,-56.09524,102.2, -,9.451575
18.00,3581.67,870.00,-56.09524,102.2, -,9.451575
18.05,3578.582,870.10,-56.09524,102.2, -,9.451575
18.10,3578.582,870.10,-50.19048,102.2, -,9.451575
18.15,3578.582,870.10,-50.19048,102.2, -,9.451575
18.20,3575.493,870.20,-53.14286,102.2, -,9.451575
18.25,3575.493,870.20,-53.14286,102.2, -,9.451575
18.30,3572.406,870.30,-53.14286,102.2, -,9.451575
18.35,3572.406,870.30,-47.23809,102.2, -,9.451575
18.40,3572.406,870.30,-41.33333,102.2, -,9.451575
18.45,3569.317,870.40,-41.33333,102.2, -,9.451575
18.50,3566.231,870.50,-41.33333,102.2, -,9.451575
18.55,3563.145,870.60,-41.33333,102.2, -,9.451575
18.60,3563.145,870.60,-38.38095,102.2, -,9.451575
18.65,3560.057,870.70,-38.38095,102.2, -,9.451575
18.70,3560.057,870.70,-35.42857,102.2, -,9.451575
18.75,3556.971,870.80,-38.38095,102.2, -,9.451575
18.80,3556.971,870.80,-35.42857,102.2, -,9.451575
18.85,3556.971,870.80,-35.42857,102.2, -,9.451575
18.90,3553.884,870.90,-38.38095,102.2, -,9.451575
18.95,3547.714,871.10,-41.28571,102.2, -,9.451575
19.00,3544.628,871.20,-41.28571,102.2, -,9.451575
19.05,3544.628,871.20,-35.38095,102.2, -,9.451575
19.10,3544.628,871.20,-32.42857,102.2, -,9.451575
19.15,3541.543,871.30,-35.38095,102.2, -,9.451575
19.20,3538.458,871.40,-38.33333,102.2, -,9.451575
19.25,3538.458,871.40,-35.38095,102.2, -,9.451575
19.30,3538.458,871.40,-35.38095,102.2, -,9.451575
19.35,3535.374,871.50,-35.38095,102.2, -,9.451575
19.40,3535.374,871.50,-35.38095,102.2, -,9.451575
19.45,3532.291,871.60,-38.33333,102.2, -,9.451575
19.50,3532.291,871.60,-35.38095,102.2, -,9.451575
19.55,3529.206,871.70,-35.38095,102.2, -,9.451575
19.60,3526.123,871.80,-35.38095,102.2, -,9.451575
19.65,3529.206,871.70,-32.42857,102.2, -,9.451575
19.70,3529.206,871.70,-29.47619,102.2, -,9.451575
19.75,3526.123,871.80,-32.42857,102.2, -,9.451575
19.80,3523.039,871.90,-32.42857,102.2, -,9.451575
19.85,3523.039,871.90,-32.42857,102.2, -,9.451575
19.90,3519.957,872.00,-35.38095,102.2, -,9.451575
19.95,3516.875,872.10,-35.38095,102.2, -,9.451575
20.00,3516.875,872.10,-29.52381,102.2, -,9.451575
20.05,3516.875,872.10,-26.57143,102.2, -,9.451575
20.10,3513.791,872.20,-29.52381,102.2, -,9.451575
20.15,3510.71,872.30,-32.47619,102.2, -,9.451575
20.20,3507.627,872.40,-32.47619,102.2, -,9.451575
20.25,3504.546,872.50,-32.47619,102.2, -,9.451575
20.30,3504.546,872.50,-32.47619,102.2, -,9.451575
20.35,3504.546,872.50,-32.47619,102.2, -,9.451575
20.40,3504.546,872.50,-29.52381,102.2, -,9.451575
20.45,3504.546,872.50,-29.52381,102.2, -,9.451575
20.50,3501.466,872.60,-29.52381,102.2, -,9.451575
20.55,3498.384,872.70,-32.47619,102.2, -,9.471023
20.60,3498.384,872.70,-29.52381,102.2, -,9.471023
20.65,3495.304,872.80,-29.52381,102.2, -,9.471023
20.70,3495.304,872.80,-32.47619,102.2, -,9.471023
20.75,3492.222,872.90,-35.42857,102.2, -,9.471023
20.80,3492.222,872.90,-32.47619,102.2, -,9.471023
20.85,3489.143,873.00,-32.47619,102.2, -,9.471023
20.90,3489.143,873.00,-32.47619,102.2, -,9.471023
20.95,3486.064,873.10,-32.47619,102.2, -,9.471023
21.00,3486.064,873.10,-29.52381,102.2, -,9.471023
21.05,3486.064,873.10,-29.52381,102.2, -,9.471023
21.10,3486.064,873.10,-29.52381,102.2, -,9.471023
21.15,3482.983,873.20,-29.52381,102.2, -,9.471023
21.20,3482.983,873.20,-26.57143,102.2, -,9.471023
21.25,3479.905,873.30,-26.57143,102.2, -,9.471023
21.30,3476.825,873.40,-26.57143,102.2, -,9.471023
21.35,3476.825,873.40,-26.57143,102.2, -,9.471023
21.40,3473.747,873.50,-29.52381,102.2, -,9.471023
21.45,3473.747,873.50,-29.52381,102.2, -,9.471023
21.50,3473.747,873.50,-29.52381,102.2, -,9.451575
21.55,3473.747,873.50,-26.57143,102.2, -,9.451575
21.60,3476.825,873.40,-20.66667,102.2, -,9.451575
21.65,3473.747,873.50,-23.61905,102.2, -,9.451575
21.70,3470.669,873.60,-23.61905,102.2, -,9.451575
21.75,3464.513,873.80,-29.47619,102.2, -,9.451575
21.80,3464.513,873.80,-26.52381,102.2, -,9.451575
21.85,3461.435,873.90,-29.47619,102.2, -,9.451575
21.90,3458.358,874.00,-29.47619,102.2, -,9.451575
21.95,3458.358,874.00,-29.47619,102.2, -,9.451575
22.00,3455.282,874.10,-29.47619,102.2, -,9.451575
22.05,3452.204,874.20,-32.42857,102.2, -,9.451575
22.10,3452.204,874.20,-32.42857,102.2, -,9.451575
22.15,3449.128,874.30,-35.38095,102.2, -,9.451575
22.20,3449.128,874.30,-32.42857,102.2, -,9.451575
22.25,3446.051,874.40,-35.38095,102.2, -,9.451575
22.30,3446.051,874.40,-32.42857,102.2, -,9.451575
22.35,3442.976,874.50,-32.38095,102.2, -,9.451575
22.40,3442.976,874.50,-32.38095,102.2, -,9.451575
22.45,3439.902,874.60,-32.33333,102.2, -,9.451575
22.50,3436.825,874.70,-35.28571,102.2, -,9.451575
22.55,3436.825,874.70,-35.28571,102.2, -,9.451575
22.60,3433.751,874.80,-38.19048,102.2, -,9.451575
22.65,3433.751,874.80,-41.14286,102.2, -,9.451575
22.70,3433.751,874.80,-38.19048,102.2, -,9.451575
22.75,3430.675,874.90,-38.19048,102.2, -,9.451575
22.80,3430.675,874.90,-32.33333,102.2, -,9.451575
22.85,3430.675,874.90,-32.33333,102.2, -,9.451575
22.90,3430.675,874.90,-29.38095,102.2, -,9.451575
22.95,3427.602,875.00,-29.33333,102.2, -,9.451575
23.00,3430.675,874.90,-26.42857,102.2, -,9.451575
23.05,3427.602,875.00,-26.38095,102.2, -,9.451575
23.10,3424.528,875.10,-26.33333,102.2, -,9.451575
23.15,3424.528,875.10,-26.33333,102.2, -,9.451575
23.20,3418.381,875.30,-29.23809,102.2, -,9.451575
23.25,3415.306,875.40,-32.14286,102.2, -,9.451575
23.30,3415.306,875.40,-29.19048,102.2, -,9.451575
23.35,3412.234,875.50,-32.09524,102.2, -,9.451575
23.40,3409.162,875.60,-32.09524,102.2, -,9.451575
23.45,3409.162,875.60,-32.09524,102.2, -,9.451575
23.50,3406.089,875.70,-32.09524,102.2, -,9.451575
23.55,3403.017,875.80,-32.04762,102.2, -,9.451575
23.60,3403.017,875.80,-32.04762,102.2, -,9.451575
23.65,3399.944,875.90,-32.04762,102.2, -,9.451575
23.70,3399.944,875.90,-32.04762,102.2, -,9.451575
23.75,3396.874,876.00,-34.95238,102.2, -,9.451575
23.80,3396.874,876.00,-32,102.2, -,9.451575
23.85,3396.874,876.00,-32,102.2, -,9.451575
